start,duration,confidence,loudness_start,loudness_max_time,loudness_max,loudness_end,pitches,timbre
103.52889,0.26608,1.0,-55.51,0.01362,-39.46,0.0,"[1.0, 0.465, 0.495, 0.336, 0.326, 0.49, 0.179, 0.134, 0.193, 0.164, 0.101, 0.231]","[12.197, 168.122, -56.787, 123.475, 23.107, -60.587, -30.087, -7.576, -23.214, 9.857, -38.756, -9.098]"
103.79497,0.26667,1.0,-58.415,0.00866,-9.347,0.0,"[0.805, 0.593, 0.396, 0.57, 0.505, 0.508, 0.225, 0.202, 0.154, 0.206, 0.374, 1.0]","[36.936, 96.149, -142.92, 195.207, -36.95, -61.736, -61.8, 62.542, -3.01, -42.771, -78.562, 26.329]"
104.06163,0.2756,1.0,-53.882,0.02528,-35.022,0.0,"[0.463, 1.0, 0.305, 0.221, 0.124, 0.17, 0.119, 0.136, 0.082, 0.222, 0.257, 0.327]","[15.721, 177.833, -81.298, 119.051, 19.0, -8.079, -3.586, -38.767, -10.102, -0.337, -1.027, 4.249]"
104.33723,0.26363,1.0,-55.994,0.0161,-11.235,0.0,"[0.613, 0.423, 0.071, 0.298, 0.302, 0.436, 0.187, 0.304, 0.167, 0.139, 0.134, 1.0]","[34.04, 84.665, -164.707, 213.664, -21.042, -45.92, -55.615, 43.21, 10.283, -5.242, -72.712, 14.738]"
104.60086,0.27796,1.0,-55.362,0.03207,-34.612,0.0,"[1.0, 0.947, 0.457, 0.288, 0.21, 0.65, 0.379, 0.182, 0.143, 0.35, 0.326, 0.504]","[14.196, 177.295, -104.373, 111.015, 16.543, 43.915, -10.452, -9.791, 7.961, -19.225, -6.485, -13.673]"
104.87882,0.24943,1.0,-58.661,0.019,-8.319,0.0,"[0.804, 0.717, 0.461, 0.397, 0.338, 0.296, 0.196, 0.376, 0.293, 0.139, 0.234, 1.0]","[37.498, 104.062, -129.867, 166.0, -13.438, 39.977, -37.575, 82.498, 2.15, 10.7, 21.065, 9.523]"
105.12825,0.31941,1.0,-48.274,0.06094,-15.621,0.0,"[0.59, 1.0, 0.951, 0.11, 0.172, 0.319, 0.248, 0.309, 0.657, 0.982, 0.344, 0.389]","[38.179, 121.853, 168.843, 48.044, 77.001, 65.505, 25.093, 85.367, -12.986, 49.762, 41.24, -20.827]"
105.44766,0.26676,1.0,-31.036,0.00788,-10.848,0.0,"[0.801, 0.468, 0.071, 0.153, 0.148, 0.418, 0.195, 0.18, 0.311, 0.147, 0.095, 1.0]","[34.719, 55.999, -119.551, 185.81, -36.262, -97.096, -34.423, 27.609, 7.971, -20.227, -61.601, 15.614]"
105.71442,0.26698,0.894,-47.502,0.0204,-36.037,0.0,"[1.0, 0.905, 0.386, 0.458, 0.248, 0.432, 0.253, 0.36, 0.281, 0.52, 0.382, 0.329]","[17.685, 160.756, -11.684, 104.594, 31.952, -41.371, 4.694, -35.672, -12.106, 2.027, -28.878, -3.683]"
105.98141,0.27909,1.0,-50.668,0.02952,-7.386,0.0,"[0.819, 0.491, 0.326, 0.604, 0.396, 0.433, 0.192, 0.279, 0.201, 0.197, 0.218, 1.0]","[42.609, 79.176, -64.064, 163.562, -5.399, -25.946, -17.419, 49.457, 7.718, -8.06, -45.685, 11.155]"
106.2605,0.258,0.045,-38.175,0.02063,-33.217,0.0,"[0.928, 1.0, 0.369, 0.295, 0.259, 0.22, 0.242, 0.302, 0.291, 0.291, 0.182, 0.431]","[20.072, 178.21, -12.141, 92.512, 42.989, -57.213, -12.825, -38.839, -3.815, 1.594, -23.755, -2.29]"
106.5185,0.25252,1.0,-49.117,0.01592,-10.643,0.0,"[0.589, 0.423, 0.108, 0.137, 0.163, 0.382, 0.198, 0.393, 0.29, 0.151, 0.139, 1.0]","[33.317, 82.882, -151.056, 201.442, -19.367, 13.588, -37.491, 52.917, 15.124, 27.042, -5.16, 9.8]"
106.77102,0.29501,0.98,-52.716,0.0512,-38.914,0.0,"[0.513, 0.676, 0.324, 0.42, 0.272, 0.515, 0.383, 0.199, 0.31, 0.93, 1.0, 0.675]","[11.633, 121.706, -73.235, 21.914, 25.774, 38.526, 0.567, 9.875, 8.616, -40.757, -45.456, 4.155]"
107.06603,0.29156,1.0,-55.502,0.02827,-5.914,0.0,"[0.894, 0.638, 0.348, 0.556, 0.485, 0.422, 0.448, 0.469, 0.218, 0.19, 0.211, 1.0]","[42.269, 86.715, -75.354, 184.472, 1.505, -22.397, -21.747, 44.203, 9.89, -10.23, -32.167, 10.681]"
107.3576,0.25093,0.414,-39.635,0.01621,-32.699,0.0,"[0.832, 1.0, 0.729, 0.415, 0.206, 0.308, 0.297, 0.295, 0.163, 0.201, 0.252, 0.292]","[20.463, 155.425, -23.315, 92.205, 23.329, -61.3, -23.168, -41.701, -1.91, 16.968, -29.658, 11.587]"
107.60853,0.2888,1.0,-48.335,0.01693,-11.171,0.0,"[0.815, 0.647, 0.149, 0.234, 0.383, 0.534, 0.172, 0.171, 0.316, 0.125, 0.102, 1.0]","[32.307, 75.24, -174.672, 227.214, -9.813, 2.631, -35.916, 39.314, 11.756, 8.061, -22.929, 9.364]"
107.89732,0.2527,0.941,-52.592,0.01303,-39.382,0.0,"[0.872, 1.0, 1.0, 0.569, 0.351, 0.32, 0.4, 0.305, 0.597, 0.199, 0.182, 0.664]","[13.337, 131.645, -77.749, 82.096, 14.153, -68.378, -34.948, -32.165, -24.311, 12.622, -35.103, -0.463]"
108.15002,0.28807,1.0,-54.896,0.02143,-6.779,0.0,"[0.909, 0.462, 0.231, 0.637, 0.619, 0.384, 0.168, 0.151, 0.096, 0.149, 0.42, 1.0]","[41.507, 87.624, -63.124, 183.497, -1.815, -44.732, -17.031, 41.804, 0.617, 5.423, -41.736, 18.804]"
108.4381,0.27247,0.141,-39.949,0.01568,-34.142,0.0,"[1.0, 0.643, 0.735, 0.498, 0.336, 0.172, 0.34, 0.4, 0.75, 0.405, 0.322, 0.653]","[19.554, 152.806, -55.029, 72.377, 6.465, -56.356, -13.414, -57.178, -4.287, 13.605, -36.882, 13.048]"
108.71057,0.24834,1.0,-48.638,0.01156,-11.043,0.0,"[0.857, 0.665, 0.233, 0.532, 0.612, 0.49, 0.301, 0.372, 0.218, 0.07, 0.185, 1.0]","[34.496, 73.225, -156.83, 198.728, -27.973, -72.967, -57.647, 27.016, 15.384, -7.77, -76.677, 17.664]"
108.95891,0.27864,1.0,-49.83,0.04228,-33.802,0.0,"[1.0, 0.721, 0.396, 0.709, 0.317, 0.381, 0.714, 0.206, 0.637, 0.319, 0.18, 0.558]","[16.759, 99.944, -125.849, 22.806, 14.121, 60.563, -4.641, -42.861, 16.043, -46.588, -27.451, -11.796]"
109.23755,0.57569,1.0,-50.855,0.03034,-6.705,0.0,"[0.616, 0.344, 0.182, 0.383, 0.335, 0.37, 0.548, 0.662, 1.0, 0.665, 0.635, 0.315]","[34.707, 59.343, -139.902, 185.401, 13.879, 147.782, 6.916, 39.037, 12.04, 11.948, 82.086, -11.897]"
109.81324,0.26707,1.0,-43.515,0.01227,-10.229,0.0,"[1.0, 0.566, 0.182, 0.128, 0.493, 0.301, 0.657, 0.395, 0.202, 0.206, 0.129, 0.89]","[36.007, 25.136, -158.535, 171.756, -24.013, -82.805, -42.983, -11.303, 13.934, -1.301, -63.04, 22.24]"
110.08032,0.2527,0.913,-42.723,0.01977,-31.152,0.0,"[0.917, 0.53, 0.275, 0.122, 0.236, 0.309, 0.5, 0.258, 1.0, 0.343, 0.379, 0.731]","[23.897, -0.944, -172.112, 10.402, 7.224, -33.777, -18.096, -86.67, 5.56, 8.295, -22.928, -2.472]"
110.33302,0.27937,1.0,-42.226,0.04086,-6.949,0.0,"[0.915, 0.519, 0.317, 1.0, 0.664, 0.375, 0.866, 0.354, 0.489, 0.159, 0.25, 0.678]","[40.087, 20.585, -117.969, 95.671, 0.485, 126.92, 23.028, 22.87, 12.403, -11.973, 55.022, 7.823]"
110.61238,0.27905,0.562,-33.777,0.04829,-27.095,0.0,"[0.697, 0.459, 0.188, 0.354, 0.309, 0.395, 1.0, 0.174, 0.446, 0.156, 0.25, 0.606]","[27.923, -15.659, -165.886, -7.555, 1.536, -19.571, -13.677, -81.308, 21.77, -0.975, -20.676, 0.191]"
110.89143,0.24141,1.0,-38.476,0.01237,-11.652,0.0,"[0.72, 0.431, 0.238, 0.076, 0.177, 0.425, 0.63, 0.34, 0.274, 0.138, 0.301, 1.0]","[37.2, 35.58, -140.939, 129.252, -30.545, -79.413, -38.653, -17.748, 21.969, 2.141, -64.523, 24.113]"
111.13283,0.30376,0.752,-39.162,0.05127,-30.277,0.0,"[0.93, 0.473, 0.082, 0.43, 0.284, 0.244, 0.386, 0.175, 1.0, 0.18, 0.257, 0.581]","[24.391, -133.667, -160.686, -73.358, 20.32, -11.886, -2.242, -14.447, 42.182, -41.99, -38.705, 3.952]"
111.4366,0.26385,1.0,-39.248,0.02422,-7.004,0.0,"[0.931, 0.483, 0.095, 0.228, 0.235, 0.206, 0.397, 0.11, 0.579, 0.17, 0.138, 1.0]","[43.836, 34.686, -106.813, 119.069, -16.343, -56.35, -26.716, -2.207, 7.911, 0.463, -48.268, 24.776]"
111.70045,0.27982,0.524,-32.5,0.03718,-25.361,0.0,"[1.0, 0.35, 0.189, 0.198, 0.086, 0.123, 0.141, 0.22, 0.977, 0.172, 0.074, 0.753]","[28.978, -60.415, -171.301, -18.715, 2.307, -11.224, -21.88, -58.762, 42.266, -27.92, -30.685, -2.775]"
111.98027,0.28612,1.0,-37.246,0.01585,-11.795,0.0,"[0.786, 0.584, 0.176, 0.28, 0.205, 0.848, 0.417, 0.204, 0.701, 0.165, 0.35, 1.0]","[36.125, 7.88, -173.076, 152.886, -12.409, -33.467, -26.605, -35.886, 13.416, -4.539, -49.164, 14.614]"
112.26639,0.24209,0.844,-41.957,0.0142,-30.973,0.0,"[0.873, 0.514, 0.232, 0.298, 0.277, 0.138, 0.264, 0.123, 0.512, 0.156, 0.132, 1.0]","[24.504, -79.441, -174.367, -14.92, 0.682, -70.875, -19.355, -72.802, 3.774, 32.397, -28.532, -3.471]"
112.50848,0.30345,1.0,-41.276,0.04015,-5.968,0.0,"[0.895, 0.557, 0.264, 0.959, 0.996, 0.328, 0.737, 0.375, 0.961, 0.255, 0.612, 1.0]","[38.199, 17.538, -106.677, 54.499, 4.744, 188.049, 30.757, 42.426, 24.903, -35.992, 30.43, 2.483]"
112.81193,0.26685,0.4,-33.681,0.0131,-28.354,0.0,"[0.862, 0.572, 0.106, 0.815, 0.797, 0.464, 1.0, 0.117, 0.319, 0.119, 0.092, 0.736]","[27.014, -19.997, -159.386, -2.258, -11.067, -64.79, -28.391, -68.125, 1.204, 39.036, -33.804, 0.611]"
113.07878,0.258,1.0,-40.064,0.01407,-12.797,0.0,"[0.409, 0.493, 0.33, 0.294, 0.411, 0.226, 0.171, 0.085, 0.052, 0.065, 0.078, 1.0]","[35.113, 33.868, -164.474, 156.865, -26.669, -78.258, -44.192, -26.633, 14.252, -6.704, -76.182, 15.802]"
113.33678,0.29057,1.0,-43.036,0.03425,-9.585,0.0,"[0.854, 0.506, 0.438, 0.741, 0.761, 0.601, 0.538, 0.232, 0.617, 0.646, 0.642, 1.0]","[43.716, 89.802, 31.467, 53.508, 18.362, 54.25, 57.776, -4.706, 13.132, 33.053, 62.908, 0.72]"
113.62735,0.49986,0.906,-19.498,0.03361,-8.404,0.0,"[0.566, 0.279, 0.256, 0.258, 0.337, 0.575, 0.611, 0.77, 0.751, 0.814, 1.0, 0.795]","[45.265, 77.79, 3.701, 104.199, -17.44, -39.859, 27.29, 22.541, 10.503, -16.172, -32.736, 22.118]"
114.12721,0.45601,1.0,-38.919,0.07703,-11.089,0.0,"[0.547, 0.35, 0.209, 0.233, 0.233, 0.228, 0.284, 0.585, 1.0, 0.897, 0.852, 0.604]","[35.599, 150.125, -30.628, -44.56, 12.978, 51.969, 30.646, -47.119, -19.795, 24.664, -49.916, -8.909]"
114.58322,0.11814,0.694,-35.264,0.06777,-26.819,0.0,"[1.0, 1.0, 0.339, 0.326, 0.173, 0.079, 0.258, 0.284, 0.5, 0.497, 0.716, 0.368]","[28.6, 42.089, 73.24, -49.117, -13.361, -9.616, 65.677, 5.432, -5.746, -3.377, -20.539, -7.71]"
114.70136,0.2946,1.0,-30.944,0.04011,-8.021,0.0,"[0.799, 0.479, 0.483, 0.627, 0.504, 0.561, 0.263, 0.357, 0.294, 0.217, 0.315, 1.0]","[42.808, 15.658, -1.711, 57.883, 15.968, 90.427, 46.367, -13.434, 6.692, -20.725, 27.818, -0.016]"
114.99596,0.20345,0.563,-25.6,0.03317,-18.692,0.0,"[1.0, 0.34, 0.309, 0.256, 0.295, 0.404, 0.227, 0.244, 0.378, 0.276, 0.373, 0.991]","[39.117, -24.454, 42.284, -8.952, 37.417, -25.962, 46.953, -14.743, -24.994, 7.539, 17.158, 8.804]"
115.19941,0.40181,0.77,-21.159,0.07142,-10.644,0.0,"[0.717, 0.406, 0.499, 0.448, 0.742, 0.686, 0.458, 0.823, 0.865, 0.869, 1.0, 0.802]","[42.902, -47.177, 73.833, -24.717, 3.206, -18.494, 32.495, 11.796, -16.151, -1.09, -9.926, 18.128]"
115.60122,0.16753,0.167,-18.444,0.0281,-15.893,0.0,"[0.934, 0.403, 0.485, 0.825, 0.494, 0.344, 0.281, 0.714, 0.372, 0.483, 0.566, 1.0]","[42.452, -74.939, 39.495, 7.758, -5.01, -36.873, 36.94, 8.784, -4.471, -10.221, -2.581, 12.352]"
115.76875,0.39492,0.979,-20.466,0.06159,-6.3,0.0,"[0.304, 0.23, 0.397, 0.392, 0.241, 0.266, 0.225, 0.496, 0.697, 1.0, 0.448, 0.264]","[44.207, -7.726, 21.551, -13.087, -0.408, 32.068, 30.971, 10.948, 5.735, -44.52, -27.886, 16.121]"
116.16367,0.33569,0.837,-23.111,0.19861,-12.366,0.0,"[0.82, 0.744, 1.0, 0.846, 0.292, 0.244, 0.364, 0.518, 0.353, 0.461, 0.312, 0.773]","[43.525, 49.555, 3.112, 21.935, 0.884, 20.618, 23.43, 8.899, -24.721, 2.624, -14.739, 4.382]"
116.49937,0.39633,0.395,-27.307,0.0413,-22.209,0.0,"[0.394, 0.379, 0.934, 1.0, 0.629, 0.74, 0.433, 0.378, 0.515, 0.504, 0.383, 0.344]","[31.75, 10.717, -64.662, 67.685, 47.965, -33.89, 34.483, -36.719, -38.07, -16.538, -30.4, -4.458]"
116.89569,0.26712,1.0,-37.525,0.01838,-6.486,0.0,"[1.0, 0.636, 0.424, 0.762, 0.843, 0.583, 0.337, 0.205, 0.154, 0.159, 0.418, 0.992]","[41.376, 68.087, -70.334, 182.582, -5.383, -39.796, -13.664, 37.555, 7.286, -3.424, -31.38, 21.26]"
117.16281,0.29011,0.525,-38.645,0.02892,-32.046,0.0,"[0.414, 0.332, 0.534, 1.0, 0.618, 0.766, 0.473, 0.42, 0.556, 0.43, 0.204, 0.406]","[21.475, 95.029, -50.775, 66.091, 23.029, -23.459, 12.009, -48.784, 12.964, -21.225, -6.607, 3.873]"
117.45293,0.25655,1.0,-46.907,0.0081,-12.591,0.0,"[0.997, 0.923, 0.266, 0.387, 0.562, 0.669, 0.302, 0.275, 0.151, 0.089, 0.121, 1.0]","[33.115, 65.087, -148.982, 195.285, -24.722, -87.614, -43.326, 10.153, 12.009, -24.551, -75.305, 17.715]"
117.70948,0.27156,1.0,-48.458,0.03757,-11.719,0.0,"[0.637, 0.471, 0.403, 0.474, 0.781, 1.0, 0.927, 0.814, 0.686, 0.756, 0.481, 0.434]","[38.579, 117.314, 27.136, 195.015, 46.017, -5.873, -22.48, 0.208, -4.62, 20.563, -40.132, 28.752]"
117.98104,0.27819,1.0,-36.403,0.02551,-7.179,0.0,"[0.872, 0.592, 0.277, 0.391, 0.502, 0.393, 0.16, 0.459, 0.451, 0.168, 0.303, 1.0]","[43.959, 93.921, 10.932, 86.117, -1.47, 43.947, 31.459, 41.821, -10.386, 18.962, 65.724, -0.714]"
118.25923,0.12766,0.103,-26.394,0.03351,-21.558,0.0,"[0.255, 0.115, 0.128, 0.112, 0.139, 0.369, 0.23, 0.27, 0.271, 0.577, 1.0, 0.227]","[32.483, 145.387, 112.688, 131.705, 41.076, -25.911, 15.717, 0.127, 13.327, 20.438, -27.999, -12.741]"
118.38689,0.16848,1.0,-37.241,0.02985,-17.004,0.0,"[0.177, 0.53, 1.0, 0.25, 0.238, 0.299, 0.267, 0.154, 0.305, 0.503, 0.13, 0.099]","[40.93, 177.795, 181.221, 67.341, 38.52, -20.483, 8.364, 39.289, -31.229, 10.329, 5.951, 21.163]"
118.55537,0.13329,0.663,-23.883,0.00749,-11.725,0.0,"[0.788, 0.324, 0.09, 0.088, 0.203, 0.202, 0.498, 0.497, 0.87, 0.873, 1.0, 0.077]","[38.855, 54.967, -114.889, 65.57, -35.13, -89.85, -38.933, 5.75, 3.258, 5.859, -49.151, 19.879]"
118.68866,0.40077,1.0,-33.126,0.03003,-14.92,0.0,"[0.672, 0.468, 0.414, 0.443, 0.6, 0.75, 0.983, 0.952, 1.0, 0.864, 0.757, 0.989]","[38.972, 185.63, 37.643, 52.92, 74.205, 37.76, -20.115, 5.994, -32.104, 8.481, -2.386, -56.978]"
119.08943,0.24939,1.0,-32.545,0.01355,-8.216,0.0,"[0.899, 0.496, 0.364, 0.608, 0.495, 0.423, 0.266, 0.286, 0.221, 0.201, 0.31, 1.0]","[43.23, 68.45, -43.662, 147.064, -13.088, -30.326, -10.107, 25.422, 5.108, -7.614, -62.198, 19.291]"
119.33882,0.23773,0.623,-36.231,0.05159,-29.556,0.0,"[1.0, 0.957, 0.674, 0.933, 0.784, 0.55, 0.616, 0.636, 0.439, 0.794, 0.776, 0.974]","[27.005, 47.256, 45.076, 9.276, 92.841, -3.419, 20.636, -71.705, 17.348, -28.174, -7.105, 11.074]"
119.57655,0.28404,1.0,-34.397,0.0655,-11.002,0.0,"[0.724, 0.455, 0.319, 0.312, 0.388, 0.418, 0.191, 0.338, 0.33, 0.1, 0.221, 1.0]","[33.666, -54.636, 75.894, -67.619, 57.641, 43.737, 33.234, 27.69, 13.016, -40.289, -47.674, 23.775]"
119.86059,0.26739,0.675,-29.063,0.06034,-21.566,0.0,"[0.934, 0.817, 0.63, 0.473, 0.582, 0.616, 0.869, 0.999, 1.0, 0.73, 0.718, 0.574]","[35.034, -132.336, 94.521, 3.637, 67.701, -5.472, 24.286, 1.42, -7.575, -16.9, -4.126, 4.668]"
120.12798,0.29066,1.0,-28.207,0.07257,-6.621,0.0,"[0.818, 0.547, 0.607, 0.743, 0.792, 0.537, 0.514, 0.545, 0.459, 0.382, 0.39, 1.0]","[39.999, -52.02, 71.657, -41.486, 66.98, 48.117, 19.029, 64.447, 27.006, -56.73, -44.704, 11.517]"
120.41864,0.25605,0.522,-25.688,0.05656,-20.374,0.0,"[0.615, 0.565, 0.774, 0.639, 0.657, 0.618, 0.832, 1.0, 0.94, 0.848, 0.483, 0.611]","[36.107, -105.412, 84.587, 14.712, 94.956, -19.984, 19.877, -12.535, 7.551, -34.34, -18.891, 11.723]"
120.67469,0.32399,1.0,-27.121,0.05783,-10.496,0.0,"[0.705, 0.369, 0.231, 0.37, 0.395, 0.412, 0.195, 0.441, 0.409, 0.2, 0.315, 1.0]","[37.746, -93.248, 50.583, 3.365, 65.618, 34.227, 26.545, 19.131, 30.427, -65.657, -42.582, 4.823]"
120.99868,0.27333,0.306,-27.163,0.01469,-23.753,0.0,"[0.814, 0.705, 0.637, 0.912, 0.766, 0.819, 1.0, 0.795, 0.534, 0.649, 0.494, 0.642]","[33.333, -116.562, 70.866, 38.167, 90.73, -58.512, 12.543, -39.177, -6.41, -5.002, 5.234, -1.837]"
121.27202,0.27918,1.0,-29.371,0.0348,-7.054,0.0,"[0.865, 0.575, 0.407, 0.722, 0.728, 0.583, 0.297, 0.289, 0.265, 0.298, 0.526, 1.0]","[44.684, 39.555, -23.937, 128.275, 13.848, -39.278, -0.817, -27.846, 11.55, -18.826, -35.032, 10.649]"
121.5512,0.25474,0.524,-29.056,0.01347,-22.122,0.0,"[0.797, 1.0, 0.96, 0.532, 0.6, 0.595, 0.676, 0.946, 0.751, 0.738, 0.811, 0.586]","[33.648, -37.965, 79.741, 58.222, 112.263, -65.664, -0.998, -55.026, -14.813, 10.092, -4.383, 9.481]"
121.80594,0.2785,1.0,-31.12,0.0239,-11.309,0.0,"[0.742, 0.452, 0.161, 0.248, 0.39, 0.535, 0.149, 0.238, 0.198, 0.123, 0.168, 1.0]","[38.726, 2.242, -31.444, 108.272, 34.832, 17.487, 21.117, -57.903, 18.516, -14.36, 36.55, -10.337]"
122.08444,0.25678,1.0,-31.168,0.02981,-9.592,0.0,"[0.845, 0.788, 1.0, 0.765, 0.573, 0.738, 0.642, 0.625, 0.695, 0.766, 0.74, 0.803]","[41.805, 56.958, 70.298, 153.888, 83.149, -5.648, -36.992, -56.404, -11.677, 6.749, -8.024, 12.158]"
122.34122,0.30014,1.0,-28.142,0.04354,-7.631,0.0,"[0.868, 0.682, 0.338, 0.416, 0.54, 0.446, 0.301, 0.503, 0.333, 0.293, 0.35, 1.0]","[41.684, 6.247, -14.056, 61.682, 53.386, 88.216, 0.624, 2.186, 22.494, -44.04, 9.175, -6.735]"
122.64136,0.24458,0.245,-27.327,0.01315,-24.125,0.0,"[0.238, 0.339, 0.237, 0.285, 1.0, 0.495, 0.424, 0.501, 0.418, 0.449, 0.276, 0.217]","[34.161, -78.513, 33.171, 2.01, 77.371, -47.107, -40.356, -43.734, -7.73, -2.662, 0.318, 10.966]"
122.88594,0.25374,1.0,-28.241,0.04689,-10.962,0.0,"[0.771, 0.412, 0.205, 0.265, 0.382, 0.371, 0.126, 0.286, 0.295, 0.091, 0.146, 1.0]","[37.977, -34.951, -31.933, 14.559, 30.464, 63.56, -9.184, -3.779, 30.942, -67.981, -28.086, 5.869]"
123.13968,0.29147,0.559,-30.263,0.07536,-24.559,0.0,"[0.526, 1.0, 0.918, 0.709, 0.602, 0.606, 0.483, 0.544, 0.896, 0.522, 0.644, 0.693]","[30.892, -92.077, 30.651, -6.2, 58.504, -19.656, -38.638, -0.044, 7.139, -33.113, -9.287, 12.851]"
123.43116,0.29651,1.0,-32.666,0.06994,-7.703,0.0,"[0.776, 0.478, 0.36, 0.692, 0.531, 0.398, 0.226, 0.344, 0.211, 0.195, 0.398, 1.0]","[39.68, 9.291, -25.95, 24.381, 39.969, 124.441, 3.859, 31.25, 28.848, -54.747, -13.439, 3.606]"
123.72766,0.27306,0.47,-31.718,0.03313,-25.621,0.0,"[0.539, 0.49, 0.565, 0.74, 0.612, 0.437, 0.53, 0.534, 0.566, 1.0, 0.895, 0.724]","[30.125, -19.71, -14.769, 35.263, 97.616, -30.328, -19.884, -73.506, 8.378, 1.896, 1.884, 6.075]"
124.00073,0.27728,1.0,-34.596,0.01177,-11.083,0.0,"[0.874, 0.568, 0.222, 0.353, 0.392, 0.486, 0.272, 0.288, 0.23, 0.161, 0.095, 1.0]","[37.426, 14.37, -85.313, 137.369, 5.785, -81.182, -22.518, -45.844, 19.535, 0.725, -46.304, 15.583]"
124.278,0.25569,0.655,-37.509,0.02104,-29.362,0.0,"[0.644, 0.747, 0.742, 0.932, 1.0, 0.794, 0.503, 0.516, 0.658, 0.749, 0.808, 0.653]","[25.653, -40.453, 6.041, 56.217, 109.932, -51.278, -15.43, -59.977, 3.57, 1.728, 0.163, 10.337]"
124.5337,0.29642,1.0,-40.52,0.03774,-5.076,0.0,"[0.898, 0.591, 0.281, 0.573, 0.574, 0.506, 0.297, 0.488, 0.333, 0.213, 0.285, 1.0]","[41.653, 52.371, -60.206, 127.344, 37.256, 94.937, 10.819, 18.198, 24.892, -14.071, 68.924, -3.169]"
124.83011,0.19751,0.343,-31.544,0.02357,-25.758,0.0,"[1.0, 0.624, 0.274, 0.166, 0.25, 0.488, 0.504, 0.44, 0.372, 0.462, 0.577, 0.458]","[30.823, -7.053, 37.028, 34.909, 117.072, -46.685, -40.891, -84.572, 1.153, 12.479, -7.873, 4.7]"
125.02762,0.34857,1.0,-32.23,0.0757,-11.474,0.0,"[0.803, 0.518, 0.334, 0.292, 0.367, 0.499, 0.174, 0.304, 0.325, 0.093, 0.212, 1.0]","[31.372, -94.005, 41.106, -34.958, 99.281, -1.469, -13.57, 23.215, 21.476, -20.847, -55.847, 3.217]"
125.37619,0.26095,0.609,-33.921,0.01195,-27.728,0.0,"[0.693, 0.888, 1.0, 0.544, 0.56, 0.833, 0.911, 0.77, 0.489, 0.74, 0.366, 0.508]","[29.011, -101.939, 58.505, 45.372, 119.769, -63.931, -11.279, -51.669, -4.451, 15.817, -8.549, -8.045]"
125.63714,0.25633,1.0,-34.346,0.02036,-6.556,0.0,"[0.87, 0.591, 0.385, 0.632, 0.669, 0.458, 0.367, 0.251, 0.166, 0.187, 0.363, 1.0]","[43.794, 40.128, -39.297, 144.627, 23.114, -47.266, -5.198, -9.072, 12.253, -2.497, -29.207, 3.44]"
125.89347,0.29587,0.503,-30.883,0.03943,-24.565,0.0,"[0.909, 0.785, 0.747, 0.544, 0.639, 1.0, 0.527, 0.582, 0.745, 0.845, 0.535, 0.647]","[30.955, -54.75, 36.076, 46.2, 114.469, -21.348, 13.053, -57.74, 24.201, -33.416, -5.761, 3.743]"
126.18934,0.2781,1.0,-34.307,0.01159,-11.417,0.0,"[0.856, 0.629, 0.261, 0.419, 0.435, 0.53, 0.293, 0.297, 0.245, 0.196, 0.261, 1.0]","[38.486, -3.216, -61.537, 129.348, 18.48, -78.555, 6.763, -67.744, 9.551, 4.311, -46.415, 4.623]"
126.46744,0.26671,1.0,-34.081,0.02381,-9.896,0.0,"[0.525, 0.765, 0.588, 0.676, 0.622, 1.0, 0.607, 0.814, 0.869, 0.604, 0.484, 0.641]","[41.391, 86.612, 44.293, 165.868, 65.673, -30.128, -29.793, -45.034, -12.462, 19.086, -31.038, 19.543]"
126.73415,0.27868,1.0,-30.78,0.01545,-8.07,0.0,"[0.994, 0.889, 0.277, 0.393, 0.451, 0.522, 0.281, 0.418, 0.348, 0.256, 0.356, 1.0]","[43.671, 49.07, -42.856, 136.2, 14.803, -38.363, -10.798, -11.3, 10.291, -19.605, -52.874, 15.245]"
127.01283,0.2732,0.333,-31.552,0.02374,-27.155,0.0,"[0.541, 0.824, 0.469, 0.534, 0.241, 0.714, 0.476, 0.794, 1.0, 0.267, 0.286, 0.884]","[29.663, -64.372, 26.411, 37.362, 86.842, -61.15, 18.409, -51.408, -0.634, 6.892, -7.426, 7.576]"
127.28603,0.26658,1.0,-33.768,0.01772,-11.063,0.0,"[0.928, 0.47, 0.107, 0.207, 0.227, 0.395, 0.166, 0.308, 0.396, 0.131, 0.165, 1.0]","[37.58, 1.354, -83.162, 146.73, 14.801, -52.689, 9.439, -45.608, 11.279, 9.804, -22.09, 15.112]"
127.55261,0.20925,0.795,-36.391,0.02397,-27.672,0.0,"[0.645, 0.518, 0.479, 0.608, 0.105, 0.336, 0.411, 0.806, 1.0, 0.197, 0.241, 0.977]","[27.758, -32.1, -8.599, 55.062, 80.947, -22.151, 33.587, -63.051, -1.494, -29.554, 3.17, 20.409]"
127.76186,0.33737,1.0,-37.673,0.09705,-7.061,0.0,"[0.767, 0.503, 0.499, 0.885, 0.643, 0.453, 0.234, 0.408, 0.283, 0.188, 0.337, 1.0]","[30.166, -62.129, 71.218, -137.3, 37.788, 25.072, 36.14, 81.932, -7.452, -14.495, -51.509, 17.778]"
